Sr.No.,Course,Job profession,Student,Linguistic,Musical,Bodily,Logical - Mathematical,Spatial-Visualization,Interpersonal,Intrapersonal,Naturalist,s/p,P1,P2,P3,P4,P5,P6,P7,P8
,,Manager,S1166,4.0,1.3333333333333333,6.0,8.666666666666668,6.666666666666666,7.222222222222222,6.666666666666666,2.5,s1166,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1167,6.0,1.3333333333333333,4.666666666666667,9.333333333333334,8.666666666666668,8.88888888888889,8.666666666666668,2.5,s1167,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1168,5.333333333333333,0.6666666666666666,4.666666666666667,10.0,8.0,8.333333333333334,8.0,3.0,s1168,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1169,4.0,1.3333333333333333,5.333333333333333,10.0,7.333333333333333,7.777777777777778,7.333333333333333,3.5,s1169,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1170,4.666666666666667,0.6666666666666666,5.333333333333333,9.333333333333334,6.666666666666666,7.222222222222222,6.666666666666666,4.0,s1170,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1171,4.666666666666667,1.3333333333333333,5.333333333333333,8.666666666666668,6.666666666666666,7.222222222222222,8.666666666666668,4.0,s1171,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1172,4.0,2.0,6.0,8.0,8.666666666666668,8.88888888888889,8.0,4.5,s1172,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1173,6.0,2.6666666666666665,6.0,7.333333333333333,8.0,8.333333333333334,7.333333333333333,3.5,s1173,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1174,5.333333333333333,3.333333333333333,6.0,6.666666666666666,7.333333333333333,7.777777777777778,6.666666666666666,2.5,s1174,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1175,4.0,0.0,4.666666666666667,6.666666666666666,6.666666666666666,7.222222222222222,8.666666666666668,2.5,s1175,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1176,4.666666666666667,1.3333333333333333,4.666666666666667,7.333333333333333,6.666666666666666,7.222222222222222,8.0,3.0,s1176,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1177,4.666666666666667,1.3333333333333333,5.333333333333333,8.0,8.666666666666668,8.88888888888889,7.333333333333333,3.5,s1177,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1178,4.0,1.3333333333333333,5.333333333333333,8.666666666666668,8.0,8.333333333333334,6.666666666666666,4.0,s1178,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1179,6.0,1.3333333333333333,5.333333333333333,9.333333333333334,7.333333333333333,7.777777777777778,8.666666666666668,4.0,s1179,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1180,5.333333333333333,0.6666666666666666,6.0,10.0,6.666666666666666,7.222222222222222,8.0,4.5,s1180,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1181,4.0,1.3333333333333333,6.0,10.0,6.666666666666666,7.222222222222222,7.333333333333333,3.5,s1181,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1182,4.666666666666667,2.0,6.0,9.333333333333334,8.666666666666668,8.88888888888889,6.666666666666666,2.5,s1182,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1183,4.666666666666667,2.6666666666666665,4.666666666666667,8.666666666666668,8.0,8.333333333333334,8.666666666666668,2.5,s1183,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1184,4.0,3.333333333333333,4.666666666666667,8.0,7.333333333333333,7.777777777777778,8.0,3.0,s1184,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1185,6.0,0.0,5.333333333333333,7.333333333333333,6.666666666666666,7.222222222222222,7.333333333333333,3.5,s1185,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1186,5.333333333333333,1.3333333333333333,5.333333333333333,6.666666666666666,6.666666666666666,7.222222222222222,6.666666666666666,4.0,s1186,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1187,4.0,1.3333333333333333,5.333333333333333,6.666666666666666,8.666666666666668,8.88888888888889,8.666666666666668,4.0,s1187,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1188,4.666666666666667,1.3333333333333333,6.0,7.333333333333333,8.0,8.333333333333334,8.0,4.5,s1188,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1189,4.666666666666667,1.3333333333333333,6.0,8.0,7.333333333333333,7.777777777777778,7.333333333333333,3.5,s1189,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1190,4.0,1.3333333333333333,6.0,8.666666666666668,6.666666666666666,7.222222222222222,6.666666666666666,2.5,s1190,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1191,6.0,1.3333333333333333,4.666666666666667,9.333333333333334,6.666666666666666,7.222222222222222,8.666666666666668,2.5,s1191,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1192,5.333333333333333,0.6666666666666666,4.666666666666667,10.0,6.666666666666666,8.88888888888889,8.0,3.0,s1192,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1193,4.0,1.3333333333333333,5.333333333333333,10.0,8.666666666666668,8.333333333333334,7.333333333333333,3.5,s1193,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1194,4.666666666666667,2.0,5.333333333333333,9.333333333333334,8.0,7.777777777777778,6.666666666666666,4.0,s1194,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1195,4.666666666666667,2.6666666666666665,5.333333333333333,8.666666666666668,7.333333333333333,7.222222222222222,8.666666666666668,4.0,s1195,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1196,4.0,3.333333333333333,6.0,8.0,6.666666666666666,8.88888888888889,8.0,4.5,s1196,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1197,6.0,0.0,6.0,7.333333333333333,6.666666666666666,8.333333333333334,7.333333333333333,3.5,s1197,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1198,5.333333333333333,1.3333333333333333,6.0,6.666666666666666,7.333333333333333,7.777777777777778,6.666666666666666,2.5,s1198,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1199,4.666666666666667,1.3333333333333333,5.333333333333333,10.0,7.333333333333333,7.222222222222222,9.333333333333334,4.5,s1199,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,,Manager,S1200,5.333333333333333,1.3333333333333333,6.0,9.333333333333334,7.333333333333333,7.222222222222222,8.666666666666668,4.5,s1200,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
25.0,,Politician,S1201,4.666666666666667,0.0,4.0,9.333333333333334,0.6666666666666666,10.0,8.0,2.5,s1201,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1202,4.666666666666667,0.0,4.666666666666667,9.333333333333334,0.6666666666666666,9.444444444444445,8.0,2.5,s1202,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1203,5.333333333333333,0.6666666666666666,4.666666666666667,9.333333333333334,0.6666666666666666,8.88888888888889,8.0,2.5,s1203,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1204,5.333333333333333,0.6666666666666666,4.0,9.333333333333334,0.6666666666666666,8.333333333333334,8.0,3.0,s1204,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1205,5.333333333333333,1.3333333333333333,6.0,9.333333333333334,0.6666666666666666,7.777777777777778,8.0,3.0,s1205,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1206,6.0,1.3333333333333333,5.333333333333333,9.333333333333334,0.6666666666666666,7.222222222222222,8.0,3.0,s1206,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1207,6.0,2.0,4.0,9.333333333333334,0.6666666666666666,9.444444444444445,8.0,2.5,s1207,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1208,6.0,2.0,4.666666666666667,9.333333333333334,0.6666666666666666,8.88888888888889,8.0,2.5,s1208,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1209,4.666666666666667,2.6666666666666665,4.666666666666667,9.333333333333334,0.6666666666666666,8.333333333333334,8.0,2.5,s1209,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1210,4.666666666666667,2.6666666666666665,4.0,9.333333333333334,1.3333333333333333,7.777777777777778,8.0,3.0,s1210,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1211,5.333333333333333,3.333333333333333,6.0,9.333333333333334,2.0,7.222222222222222,8.0,3.0,s1211,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1212,5.333333333333333,3.333333333333333,5.333333333333333,9.333333333333334,2.6666666666666665,9.444444444444445,8.0,3.0,s1212,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1213,5.333333333333333,0.0,4.0,9.333333333333334,3.333333333333333,8.88888888888889,8.0,2.5,s1213,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1214,6.0,0.0,4.666666666666667,9.333333333333334,0.0,8.333333333333334,8.0,2.5,s1214,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1215,6.0,0.6666666666666666,4.666666666666667,9.333333333333334,2.0,7.777777777777778,8.0,2.5,s1215,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1216,6.0,0.6666666666666666,4.0,9.333333333333334,2.6666666666666665,7.222222222222222,8.0,3.0,s1216,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1217,4.666666666666667,1.3333333333333333,6.0,9.333333333333334,3.333333333333333,9.444444444444445,8.0,3.0,s1217,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1218,4.666666666666667,1.3333333333333333,5.333333333333333,9.333333333333334,0.0,8.88888888888889,8.0,3.0,s1218,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1219,5.333333333333333,2.0,4.0,9.333333333333334,0.0,8.333333333333334,8.0,2.5,s1219,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1220,5.333333333333333,2.0,4.666666666666667,9.333333333333334,0.0,7.777777777777778,8.0,2.5,s1220,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1221,5.333333333333333,2.6666666666666665,4.666666666666667,9.333333333333334,0.0,7.222222222222222,8.0,2.5,s1221,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1222,6.0,2.6666666666666665,4.0,9.333333333333334,0.6666666666666666,9.444444444444445,8.0,3.0,s1222,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1223,6.0,3.333333333333333,6.0,9.333333333333334,1.3333333333333333,8.88888888888889,8.0,3.0,s1223,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1224,6.0,3.333333333333333,5.333333333333333,9.333333333333334,2.0,8.333333333333334,8.0,3.0,s1224,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1225,4.666666666666667,0.0,4.0,9.333333333333334,2.6666666666666665,7.777777777777778,8.666666666666668,2.5,s1225,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1226,4.666666666666667,0.0,4.666666666666667,9.333333333333334,3.333333333333333,7.222222222222222,8.666666666666668,2.5,s1226,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1227,5.333333333333333,0.6666666666666666,4.666666666666667,9.333333333333334,0.0,9.444444444444445,8.666666666666668,2.5,s1227,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1228,5.333333333333333,0.6666666666666666,4.0,9.333333333333334,1.3333333333333333,8.88888888888889,8.666666666666668,3.0,s1228,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1229,5.333333333333333,1.3333333333333333,6.0,9.333333333333334,1.3333333333333333,8.333333333333334,8.666666666666668,3.0,s1229,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1230,6.0,1.3333333333333333,5.333333333333333,9.333333333333334,1.3333333333333333,7.777777777777778,8.666666666666668,3.0,s1230,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1231,6.0,2.0,4.0,9.333333333333334,1.3333333333333333,7.222222222222222,8.666666666666668,2.5,s1231,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1232,6.0,2.0,4.666666666666667,9.333333333333334,0.6666666666666666,9.444444444444445,8.666666666666668,2.5,s1232,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1233,4.666666666666667,2.6666666666666665,4.666666666666667,9.333333333333334,1.3333333333333333,8.88888888888889,8.666666666666668,2.5,s1233,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1234,4.666666666666667,2.6666666666666665,4.0,9.333333333333334,2.0,8.333333333333334,8.666666666666668,3.0,s1234,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1235,5.333333333333333,3.333333333333333,6.0,9.333333333333334,2.6666666666666665,7.777777777777778,8.666666666666668,3.0,s1235,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1236,5.333333333333333,3.333333333333333,5.333333333333333,9.333333333333334,3.333333333333333,7.222222222222222,8.666666666666668,3.0,s1236,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1237,5.333333333333333,0.0,4.666666666666667,9.333333333333334,0.0,9.444444444444445,8.666666666666668,2.5,s1237,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1238,6.0,0.0,5.333333333333333,9.333333333333334,2.0,8.88888888888889,8.666666666666668,2.5,s1238,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1239,6.0,0.6666666666666666,4.666666666666667,9.333333333333334,2.0,8.333333333333334,6.666666666666666,2.5,s1239,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1240,6.0,0.6666666666666666,4.666666666666667,9.333333333333334,2.0,7.777777777777778,7.333333333333333,3.0,s1240,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1241,4.666666666666667,1.3333333333333333,4.666666666666667,9.333333333333334,2.0,7.222222222222222,8.666666666666668,3.0,s1241,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1242,4.666666666666667,1.3333333333333333,4.666666666666667,9.333333333333334,2.0,9.444444444444445,9.333333333333334,3.0,s1242,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1243,5.333333333333333,2.0,4.666666666666667,9.333333333333334,0.6666666666666666,8.88888888888889,7.333333333333333,2.5,s1243,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1244,5.333333333333333,2.0,4.666666666666667,9.333333333333334,1.3333333333333333,8.333333333333334,10.0,2.5,s1244,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1245,5.333333333333333,2.6666666666666665,4.666666666666667,9.333333333333334,2.0,7.777777777777778,9.333333333333334,2.5,s1245,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1246,6.0,2.6666666666666665,4.666666666666667,9.333333333333334,2.6666666666666665,7.222222222222222,8.0,3.0,s1246,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1247,6.0,3.333333333333333,4.666666666666667,9.333333333333334,3.333333333333333,9.444444444444445,6.666666666666666,3.0,s1247,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1248,6.0,3.333333333333333,4.666666666666667,9.333333333333334,0.0,8.88888888888889,7.333333333333333,3.0,s1248,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1249,5.333333333333333,1.3333333333333333,4.666666666666667,9.333333333333334,2.0,8.333333333333334,10.0,2.5,s1249,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
,,Politician,S1250,6.0,1.3333333333333333,4.666666666666667,9.333333333333334,2.0,7.777777777777778,8.0,2.5,s1250,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0
26.0,,Social Worker,S1251,4.0,0.0,10.0,0.6666666666666666,4.666666666666667,9.444444444444445,8.666666666666668,3.5,s1251,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1252,4.0,0.0,10.0,1.3333333333333333,4.666666666666667,9.444444444444445,8.666666666666668,3.5,s1252,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1253,4.0,0.0,10.0,2.0,4.666666666666667,9.444444444444445,8.666666666666668,3.5,s1253,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1254,4.0,0.0,10.0,2.6666666666666665,4.666666666666667,9.444444444444445,8.666666666666668,3.5,s1254,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1255,4.0,0.6666666666666666,10.0,3.333333333333333,4.666666666666667,9.444444444444445,8.666666666666668,3.5,s1255,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1256,4.0,1.3333333333333333,10.0,0.0,4.666666666666667,9.444444444444445,8.666666666666668,3.5,s1256,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1257,4.0,2.0,10.0,0.6666666666666666,4.666666666666667,9.444444444444445,8.666666666666668,3.5,s1257,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1258,4.0,2.6666666666666665,10.0,0.6666666666666666,4.666666666666667,9.444444444444445,8.666666666666668,3.5,s1258,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1259,4.0,3.333333333333333,10.0,0.6666666666666666,4.666666666666667,9.444444444444445,8.666666666666668,3.5,s1259,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1260,4.0,0.0,10.0,0.6666666666666666,4.666666666666667,9.444444444444445,8.666666666666668,3.5,s1260,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1261,4.0,0.0,10.0,0.6666666666666666,4.666666666666667,9.444444444444445,8.666666666666668,3.5,s1261,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1262,4.0,0.0,10.0,0.6666666666666666,4.666666666666667,9.444444444444445,8.666666666666668,3.5,s1262,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1263,4.0,0.0,10.0,1.3333333333333333,4.666666666666667,9.444444444444445,8.666666666666668,3.5,s1263,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1264,4.0,0.6666666666666666,10.0,2.0,4.666666666666667,9.444444444444445,8.666666666666668,3.5,s1264,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1265,4.0,1.3333333333333333,10.0,2.6666666666666665,6.0,9.444444444444445,8.666666666666668,3.5,s1265,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1266,4.0,2.0,10.0,3.333333333333333,6.0,9.444444444444445,8.666666666666668,3.5,s1266,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1267,4.0,2.6666666666666665,10.0,0.0,6.0,9.444444444444445,8.666666666666668,3.5,s1267,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1268,4.666666666666667,3.333333333333333,10.0,2.0,6.0,8.88888888888889,8.0,3.5,s1268,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1269,4.666666666666667,0.0,10.0,2.0,6.0,8.88888888888889,8.0,4.0,s1269,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1270,4.666666666666667,0.6666666666666666,10.0,0.6666666666666666,6.0,8.88888888888889,8.0,4.5,s1270,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1271,4.666666666666667,0.6666666666666666,9.333333333333334,1.3333333333333333,6.0,8.88888888888889,8.0,5.0,s1271,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1272,4.666666666666667,0.6666666666666666,9.333333333333334,2.0,6.0,8.88888888888889,8.0,2.5,s1272,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1273,4.666666666666667,1.3333333333333333,9.333333333333334,2.6666666666666665,6.0,8.88888888888889,8.0,4.0,s1273,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1274,4.666666666666667,2.0,9.333333333333334,3.333333333333333,6.0,8.88888888888889,8.0,4.0,s1274,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1275,4.666666666666667,2.6666666666666665,9.333333333333334,0.0,5.333333333333333,7.777777777777778,9.333333333333334,3.5,s1275,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1276,4.666666666666667,3.333333333333333,9.333333333333334,1.3333333333333333,5.333333333333333,7.777777777777778,9.333333333333334,4.0,s1276,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1277,4.666666666666667,0.0,9.333333333333334,1.3333333333333333,5.333333333333333,7.777777777777778,9.333333333333334,4.5,s1277,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1278,4.666666666666667,0.6666666666666666,9.333333333333334,1.3333333333333333,5.333333333333333,7.777777777777778,9.333333333333334,5.0,s1278,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1279,4.0,0.0,10.0,0.6666666666666666,4.666666666666667,9.444444444444445,8.666666666666668,2.5,s1279,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1280,4.0,0.0,10.0,0.6666666666666666,4.666666666666667,9.444444444444445,8.666666666666668,4.0,s1280,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1281,4.0,0.6666666666666666,10.0,2.0,4.666666666666667,9.444444444444445,8.666666666666668,3.5,s1281,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1282,4.0,1.3333333333333333,10.0,2.0,4.666666666666667,8.88888888888889,8.666666666666668,3.5,s1282,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1283,4.0,2.0,10.0,2.0,4.666666666666667,7.777777777777778,8.666666666666668,3.5,s1283,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1284,4.0,2.6666666666666665,10.0,2.0,6.0,7.777777777777778,8.666666666666668,4.0,s1284,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1285,4.0,3.333333333333333,10.0,2.0,6.0,7.777777777777778,8.666666666666668,4.5,s1285,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1286,4.0,0.0,10.0,2.0,6.0,7.777777777777778,8.666666666666668,5.0,s1286,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1287,4.666666666666667,0.6666666666666666,10.0,2.0,6.0,9.444444444444445,8.0,2.5,s1287,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1288,4.666666666666667,0.6666666666666666,10.0,2.0,6.0,8.88888888888889,8.0,4.0,s1288,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1289,4.666666666666667,0.6666666666666666,10.0,2.0,6.0,8.88888888888889,8.0,4.0,s1289,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1290,4.666666666666667,0.6666666666666666,9.333333333333334,2.0,6.0,8.88888888888889,8.0,4.0,s1290,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1291,4.666666666666667,1.3333333333333333,9.333333333333334,2.0,6.0,8.88888888888889,8.0,4.0,s1291,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1292,4.666666666666667,2.0,9.333333333333334,2.0,6.0,8.88888888888889,8.0,4.0,s1292,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1293,4.666666666666667,2.6666666666666665,9.333333333333334,2.0,6.0,7.777777777777778,8.0,3.5,s1293,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1294,6.0,3.333333333333333,6.666666666666666,2.6666666666666665,4.666666666666667,7.777777777777778,8.666666666666668,4.0,s1294,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1295,6.0,1.3333333333333333,6.666666666666666,2.6666666666666665,4.666666666666667,7.777777777777778,8.666666666666668,4.5,s1295,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1296,6.0,2.0,6.666666666666666,2.6666666666666665,4.666666666666667,7.777777777777778,8.666666666666668,5.0,s1296,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1297,6.0,2.6666666666666665,6.666666666666666,2.6666666666666665,4.666666666666667,9.444444444444445,8.666666666666668,2.5,s1297,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1298,4.666666666666667,3.333333333333333,6.666666666666666,2.6666666666666665,4.666666666666667,9.444444444444445,8.666666666666668,4.0,s1298,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1299,6.0,0.0,6.666666666666666,2.6666666666666665,4.666666666666667,9.444444444444445,8.666666666666668,4.5,s1299,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
,,Social Worker,S1300,6.0,2.0,6.666666666666666,2.6666666666666665,4.666666666666667,9.444444444444445,8.666666666666668,4.5,s1300,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0
27.0,,Receptionist,S1301,9.333333333333334,8.666666666666668,4.666666666666667,5.333333333333333,0.0,10.0,4.0,3.0,s1301,2.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0
,,Receptionist,S1302,7.333333333333333,8.0,4.666666666666667,6.0,0.0,10.0,4.0,3.0,s1302,2.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0
,,Receptionist,S1303,6.666666666666666,7.333333333333333,4.666666666666667,4.666666666666667,0.0,10.0,4.0,3.0,s1303,2.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0
,,Receptionist,S1304,9.333333333333334,6.666666666666666,4.666666666666667,4.0,0.0,10.0,4.0,3.0,s1304,2.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0
,,Receptionist,S1305,10.0,7.333333333333333,4.666666666666667,6.0,0.0,10.0,4.0,3.0,s1305,2.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0
,,Receptionist,S1306,7.333333333333333,8.0,4.666666666666667,4.666666666666667,0.0,10.0,4.0,3.0,s1306,2.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0
